"","stocklong","stockid","assessid","tsyear","tsid","tsvalue","bioid","biovalue","ratio","region"
"1269","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1977,"F-1/yr",0.077,"Fmsy-1/yr",0.0403,1.9106699751861,"west"
"1270","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1979,"F-1/yr",0.101,"Fmsy-1/yr",0.0403,2.50620347394541,"west"
"1271","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1980,"F-1/yr",0.088,"Fmsy-1/yr",0.0403,2.18362282878412,"west"
"1272","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1939,"F-1/yr",0.003,"Fmsy-1/yr",0.0403,0.0744416873449131,"west"
"1273","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1982,"F-1/yr",0.167,"Fmsy-1/yr",0.0403,4.1439205955335,"west"
"1274","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1996,"F-1/yr",0.054,"Fmsy-1/yr",0.0403,1.33995037220844,"west"
"1275","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1997,"F-1/yr",0.088,"Fmsy-1/yr",0.0403,2.18362282878412,"west"
"1276","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1998,"F-1/yr",0.072,"Fmsy-1/yr",0.0403,1.78660049627792,"west"
"1277","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1999,"F-1/yr",0.052,"Fmsy-1/yr",0.0403,1.29032258064516,"west"
"1278","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",2000,"F-1/yr",0.034,"Fmsy-1/yr",0.0403,0.843672456575682,"west"
"1279","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",2001,"F-1/yr",0.027,"Fmsy-1/yr",0.0403,0.669975186104218,"west"
"1280","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",2002,"F-1/yr",0.032,"Fmsy-1/yr",0.0403,0.794044665012407,"west"
"1281","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",2003,"F-1/yr",0.042,"Fmsy-1/yr",0.0403,1.04218362282878,"west"
"1282","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1964,"F-1/yr",0.009,"Fmsy-1/yr",0.0403,0.223325062034739,"west"
"1283","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",2005,"F-1/yr",0.033,"Fmsy-1/yr",0.0403,0.818858560794045,"west"
"1284","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1978,"F-1/yr",0.071,"Fmsy-1/yr",0.0403,1.76178660049628,"west"
"1285","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1993,"F-1/yr",0.153,"Fmsy-1/yr",0.0403,3.79652605459057,"west"
"1286","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1940,"F-1/yr",0.005,"Fmsy-1/yr",0.0403,0.124069478908189,"west"
"1287","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1941,"F-1/yr",0.001,"Fmsy-1/yr",0.0403,0.0248138957816377,"west"
"1288","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1942,"F-1/yr",0,"Fmsy-1/yr",0.0403,0,"west"
"1289","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1943,"F-1/yr",0.001,"Fmsy-1/yr",0.0403,0.0248138957816377,"west"
"1290","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1944,"F-1/yr",0.001,"Fmsy-1/yr",0.0403,0.0248138957816377,"west"
"1291","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1945,"F-1/yr",0.004,"Fmsy-1/yr",0.0403,0.0992555831265509,"west"
"1292","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1946,"F-1/yr",0.003,"Fmsy-1/yr",0.0403,0.0744416873449131,"west"
"1293","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1947,"F-1/yr",0.005,"Fmsy-1/yr",0.0403,0.124069478908189,"west"
"1294","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1989,"F-1/yr",0.087,"Fmsy-1/yr",0.0403,2.15880893300248,"west"
"1295","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1936,"F-1/yr",0.004,"Fmsy-1/yr",0.0403,0.0992555831265509,"west"
"1296","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1937,"F-1/yr",0.004,"Fmsy-1/yr",0.0403,0.0992555831265509,"west"
"1297","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1992,"F-1/yr",0.192,"Fmsy-1/yr",0.0403,4.76426799007444,"west"
"1298","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1938,"F-1/yr",0.004,"Fmsy-1/yr",0.0403,0.0992555831265509,"west"
"1299","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1994,"F-1/yr",0.108,"Fmsy-1/yr",0.0403,2.67990074441687,"west"
"1300","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1995,"F-1/yr",0.067,"Fmsy-1/yr",0.0403,1.66253101736973,"west"
"1301","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1916,"F-1/yr",0,"Fmsy-1/yr",0.0403,0,"west"
"1302","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1917,"F-1/yr",0,"Fmsy-1/yr",0.0403,0,"west"
"1303","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1918,"F-1/yr",0,"Fmsy-1/yr",0.0403,0,"west"
"1304","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1958,"F-1/yr",0.02,"Fmsy-1/yr",0.0403,0.496277915632754,"west"
"1305","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1959,"F-1/yr",0.017,"Fmsy-1/yr",0.0403,0.421836228287841,"west"
"1306","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1960,"F-1/yr",0.013,"Fmsy-1/yr",0.0403,0.32258064516129,"west"
"1307","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1961,"F-1/yr",0.01,"Fmsy-1/yr",0.0403,0.248138957816377,"west"
"1308","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1990,"F-1/yr",0.079,"Fmsy-1/yr",0.0403,1.96029776674938,"west"
"1309","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1991,"F-1/yr",0.067,"Fmsy-1/yr",0.0403,1.66253101736973,"west"
"1310","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1950,"F-1/yr",0.01,"Fmsy-1/yr",0.0403,0.248138957816377,"west"
"1311","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1951,"F-1/yr",0.011,"Fmsy-1/yr",0.0403,0.272952853598015,"west"
"1312","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1952,"F-1/yr",0.009,"Fmsy-1/yr",0.0403,0.223325062034739,"west"
"1313","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1953,"F-1/yr",0.008,"Fmsy-1/yr",0.0403,0.198511166253102,"west"
"1314","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1954,"F-1/yr",0.009,"Fmsy-1/yr",0.0403,0.223325062034739,"west"
"1315","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1955,"F-1/yr",0.011,"Fmsy-1/yr",0.0403,0.272952853598015,"west"
"1316","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1956,"F-1/yr",0.012,"Fmsy-1/yr",0.0403,0.297766749379653,"west"
"1317","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1957,"F-1/yr",0.012,"Fmsy-1/yr",0.0403,0.297766749379653,"west"
"1318","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1963,"F-1/yr",0.011,"Fmsy-1/yr",0.0403,0.272952853598015,"west"
"1319","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1949,"F-1/yr",0.008,"Fmsy-1/yr",0.0403,0.198511166253102,"west"
"1320","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1962,"F-1/yr",0.011,"Fmsy-1/yr",0.0403,0.272952853598015,"west"
"1321","blue rockfish california","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1948,"F-1/yr",0.006,"Fmsy-1/yr",0.0403,0.148883374689826,"west"
"1676","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1921,"F-1/T",5e-04,"Fmsy-1/yr",0.0304,0.0164473684210526,"west"
"1677","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1926,"F-1/T",9e-04,"Fmsy-1/yr",0.0304,0.0296052631578947,"west"
"1678","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1955,"F-1/T",0.0202,"Fmsy-1/yr",0.0304,0.664473684210526,"west"
"1679","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1925,"F-1/T",7e-04,"Fmsy-1/yr",0.0304,0.0230263157894737,"west"
"1680","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1917,"F-1/T",9e-04,"Fmsy-1/yr",0.0304,0.0296052631578947,"west"
"1681","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1918,"F-1/T",9e-04,"Fmsy-1/yr",0.0304,0.0296052631578947,"west"
"1682","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1920,"F-1/T",6e-04,"Fmsy-1/yr",0.0304,0.0197368421052632,"west"
"1683","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1916,"F-1/T",6e-04,"Fmsy-1/yr",0.0304,0.0197368421052632,"west"
"1684","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1961,"F-1/T",0.0252,"Fmsy-1/yr",0.0304,0.828947368421053,"west"
"1685","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1962,"F-1/T",0.0307,"Fmsy-1/yr",0.0304,1.00986842105263,"west"
"1686","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1919,"F-1/T",6e-04,"Fmsy-1/yr",0.0304,0.0197368421052632,"west"
"1687","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1960,"F-1/T",0.0266,"Fmsy-1/yr",0.0304,0.875,"west"
"1688","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1952,"F-1/T",0.0194,"Fmsy-1/yr",0.0304,0.638157894736842,"west"
"1689","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1953,"F-1/T",0.0162,"Fmsy-1/yr",0.0304,0.532894736842105,"west"
"1690","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1954,"F-1/T",0.02,"Fmsy-1/yr",0.0304,0.657894736842105,"west"
"1691","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1996,"F-1/T",0.1431,"Fmsy-1/yr",0.0304,4.70723684210526,"west"
"1692","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1956,"F-1/T",0.0269,"Fmsy-1/yr",0.0304,0.884868421052632,"west"
"1693","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1957,"F-1/T",0.0278,"Fmsy-1/yr",0.0304,0.914473684210526,"west"
"1694","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1958,"F-1/T",0.023,"Fmsy-1/yr",0.0304,0.756578947368421,"west"
"1695","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1959,"F-1/T",0.0242,"Fmsy-1/yr",0.0304,0.796052631578947,"west"
"1696","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1931,"F-1/T",0.0014,"Fmsy-1/yr",0.0304,0.0460526315789474,"west"
"1697","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1932,"F-1/T",9e-04,"Fmsy-1/yr",0.0304,0.0296052631578947,"west"
"1698","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1933,"F-1/T",8e-04,"Fmsy-1/yr",0.0304,0.0263157894736842,"west"
"1699","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1922,"F-1/T",5e-04,"Fmsy-1/yr",0.0304,0.0164473684210526,"west"
"1700","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1923,"F-1/T",6e-04,"Fmsy-1/yr",0.0304,0.0197368421052632,"west"
"1701","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1924,"F-1/T",6e-04,"Fmsy-1/yr",0.0304,0.0197368421052632,"west"
"1702","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",2008,"F-1/T",0.0028,"Fmsy-1/yr",0.0304,0.0921052631578947,"west"
"1703","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",2009,"F-1/T",0.0025,"Fmsy-1/yr",0.0304,0.0822368421052632,"west"
"1704","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",2010,"F-1/T",0.0052,"Fmsy-1/yr",0.0304,0.171052631578947,"west"
"1706","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1928,"F-1/T",0.001,"Fmsy-1/yr",0.0304,0.0328947368421053,"west"
"1707","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1929,"F-1/T",0.0012,"Fmsy-1/yr",0.0304,0.0394736842105263,"west"
"1708","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1930,"F-1/T",0.0013,"Fmsy-1/yr",0.0304,0.0427631578947368,"west"
"1709","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1946,"F-1/T",0.0371,"Fmsy-1/yr",0.0304,1.22039473684211,"west"
"1710","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1947,"F-1/T",0.0216,"Fmsy-1/yr",0.0304,0.710526315789474,"west"
"1711","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1948,"F-1/T",0.0205,"Fmsy-1/yr",0.0304,0.674342105263158,"west"
"1712","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1949,"F-1/T",0.02,"Fmsy-1/yr",0.0304,0.657894736842105,"west"
"1713","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1950,"F-1/T",0.0204,"Fmsy-1/yr",0.0304,0.671052631578947,"west"
"1714","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1951,"F-1/T",0.0204,"Fmsy-1/yr",0.0304,0.671052631578947,"west"
"1715","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1992,"F-1/T",0.2148,"Fmsy-1/yr",0.0304,7.06578947368421,"west"
"1716","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1993,"F-1/T",0.1899,"Fmsy-1/yr",0.0304,6.24671052631579,"west"
"1717","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1966,"F-1/T",0.0352,"Fmsy-1/yr",0.0304,1.15789473684211,"west"
"1718","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1994,"F-1/T",0.1123,"Fmsy-1/yr",0.0304,3.69407894736842,"west"
"1719","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1997,"F-1/T",0.1411,"Fmsy-1/yr",0.0304,4.64144736842105,"west"
"1720","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1998,"F-1/T",0.1481,"Fmsy-1/yr",0.0304,4.87171052631579,"west"
"1721","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1999,"F-1/T",0.0935,"Fmsy-1/yr",0.0304,3.07565789473684,"west"
"1722","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",2000,"F-1/T",0.0207,"Fmsy-1/yr",0.0304,0.680921052631579,"west"
"1723","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",2001,"F-1/T",0.0129,"Fmsy-1/yr",0.0304,0.424342105263158,"west"
"1724","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",2002,"F-1/T",0.011,"Fmsy-1/yr",0.0304,0.361842105263158,"west"
"1725","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",2003,"F-1/T",0.0109,"Fmsy-1/yr",0.0304,0.358552631578947,"west"
"1726","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",2004,"F-1/T",0.0069,"Fmsy-1/yr",0.0304,0.226973684210526,"west"
"1727","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",2005,"F-1/T",0.0045,"Fmsy-1/yr",0.0304,0.148026315789474,"west"
"1728","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",2006,"F-1/T",0.0044,"Fmsy-1/yr",0.0304,0.144736842105263,"west"
"1729","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",2007,"F-1/T",0.0032,"Fmsy-1/yr",0.0304,0.105263157894737,"west"
"1730","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1937,"F-1/T",0.001,"Fmsy-1/yr",0.0304,0.0328947368421053,"west"
"1731","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1967,"F-1/T",0.0147,"Fmsy-1/yr",0.0304,0.483552631578947,"west"
"1732","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1927,"F-1/T",8e-04,"Fmsy-1/yr",0.0304,0.0263157894736842,"west"
"1733","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1969,"F-1/T",0.0237,"Fmsy-1/yr",0.0304,0.779605263157895,"west"
"1734","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1970,"F-1/T",0.0286,"Fmsy-1/yr",0.0304,0.940789473684211,"west"
"1735","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1971,"F-1/T",0.0347,"Fmsy-1/yr",0.0304,1.14144736842105,"west"
"1736","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1972,"F-1/T",0.0317,"Fmsy-1/yr",0.0304,1.04276315789474,"west"
"1737","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1973,"F-1/T",0.0412,"Fmsy-1/yr",0.0304,1.35526315789474,"west"
"1738","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1974,"F-1/T",0.0396,"Fmsy-1/yr",0.0304,1.30263157894737,"west"
"1739","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1975,"F-1/T",0.0377,"Fmsy-1/yr",0.0304,1.24013157894737,"west"
"1740","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1934,"F-1/T",8e-04,"Fmsy-1/yr",0.0304,0.0263157894736842,"west"
"1741","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1935,"F-1/T",0.001,"Fmsy-1/yr",0.0304,0.0328947368421053,"west"
"1742","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1936,"F-1/T",9e-04,"Fmsy-1/yr",0.0304,0.0296052631578947,"west"
"1743","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1965,"F-1/T",0.0284,"Fmsy-1/yr",0.0304,0.934210526315789,"west"
"1744","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1938,"F-1/T",0.001,"Fmsy-1/yr",0.0304,0.0328947368421053,"west"
"1745","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1939,"F-1/T",0.0011,"Fmsy-1/yr",0.0304,0.0361842105263158,"west"
"1746","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1940,"F-1/T",0.0024,"Fmsy-1/yr",0.0304,0.0789473684210526,"west"
"1747","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1941,"F-1/T",0.003,"Fmsy-1/yr",0.0304,0.0986842105263158,"west"
"1748","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1942,"F-1/T",0.0055,"Fmsy-1/yr",0.0304,0.180921052631579,"west"
"1749","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1943,"F-1/T",0.0179,"Fmsy-1/yr",0.0304,0.588815789473684,"west"
"1750","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1944,"F-1/T",0.0274,"Fmsy-1/yr",0.0304,0.901315789473684,"west"
"1751","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1945,"F-1/T",0.0565,"Fmsy-1/yr",0.0304,1.85855263157895,"west"
"1752","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1988,"F-1/T",0.1476,"Fmsy-1/yr",0.0304,4.85526315789474,"west"
"1753","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1989,"F-1/T",0.1757,"Fmsy-1/yr",0.0304,5.77960526315789,"west"
"1754","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1990,"F-1/T",0.1662,"Fmsy-1/yr",0.0304,5.46710526315789,"west"
"1755","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1991,"F-1/T",0.2097,"Fmsy-1/yr",0.0304,6.89802631578947,"west"
"1756","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1978,"F-1/T",0.0904,"Fmsy-1/yr",0.0304,2.97368421052632,"west"
"1757","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1979,"F-1/T",0.0785,"Fmsy-1/yr",0.0304,2.58223684210526,"west"
"1758","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1980,"F-1/T",0.1192,"Fmsy-1/yr",0.0304,3.92105263157895,"west"
"1759","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1995,"F-1/T",0.11,"Fmsy-1/yr",0.0304,3.61842105263158,"west"
"1760","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1982,"F-1/T",0.1594,"Fmsy-1/yr",0.0304,5.24342105263158,"west"
"1761","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1983,"F-1/T",0.1665,"Fmsy-1/yr",0.0304,5.47697368421053,"west"
"1762","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1984,"F-1/T",0.1009,"Fmsy-1/yr",0.0304,3.31907894736842,"west"
"1763","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1985,"F-1/T",0.1167,"Fmsy-1/yr",0.0304,3.83881578947368,"west"
"1764","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1986,"F-1/T",0.1084,"Fmsy-1/yr",0.0304,3.56578947368421,"west"
"1765","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1987,"F-1/T",0.14,"Fmsy-1/yr",0.0304,4.60526315789474,"west"
"1766","canary rockfish pacific coast","CROCKPCOAST","NWFSC-CROCKPCOAST-1916-2011-STACHURA",1963,"F-1/T",0.021,"Fmsy-1/yr",0.0304,0.690789473684211,"west"
